vacancy_id,id,text,type_id,ind
22413781,2638,"методическое консультирование и обучение сотрудников основным правилам, методам и приёмам при разработке, оформлении и сопровождении версий основных видов проектной и рабочей документации, корректному использованию действующих шаблонных форм стилей и прототипов документов, применению нормативно-технических требований и требований стандартов документирования (в т.ч. внутреннего Стандарта документирования)",1,3965
22413781,2639,"содействие сотрудникам в предпечатной подготовке, распечатке и брошюровке проектной и рабочей, конкурсной и иной документации",1,3966
22413781,2640,"изучение современных тенденций в вопросах создания, рецензирования и актуализации различных видов технической документации; внесение на рассмотрение перспективных предложений по применению прогрессивных способов документирования и инструментальных средств",1,3967
22413781,2641,"знание ГОСТ 34,19, ГОСТ РВ",2,3968
22413781,2642,высшее образование,2,3969
22413781,2643,ГРАЖДАНСТВО РФ обязательное требование,2,3970
22413979,2644,Разработка элементов интерфейса и ведение гайдлайна/uikit для веб-сервиса,1,3971
22413979,2645,Взаимодействие с командой разработчиков и дизайнеров,1,3972
22413979,2646,"Наличие работ с элементами интерфейса (поля, выпадающие списки, кнопки, иконки, подсказки и т.п.) как по-отдельности, так и в составе форм или страниц.",2,3973
22413979,2647,Приветствуется наличие собственных uikit.,2,3974
22413979,2648,Владение Sketch (если что научим ;) и/или Photoshop,2,3975
22413979,2649,"Опыт работы с веб-сервисами для разработки UI/UX и совместной работы: Zeplin.io, Invision (ничего сложного)",2,3976
22418698,2650,"Написание запросов, триггеров, хранимых процедур;",1,3977
22418698,2651,Создание системных и пользовательских отчетов;,1,3978
22418698,2652,Администрирование и поддержка непрерывного и эффективного функционирования информационных систем компании;,1,3979
22418698,2653,Решение задач производительности (оптимизации запросов к БД);,1,3980
22418698,2654,Решение задач мониторинга;,1,3981
22418698,2655,Настройка и управление резервным копированием и восстановлением;,1,3982
22418698,2656,Взаимодействие с разработчиками информационных систем;,1,3983
22418698,2657,Консультация пользователей по решению возникающих проблем;,1,3984
22418698,2658,Настройка и поддержка работоспособности серверного оборудования.,1,3985
22418698,2659,Работа и настройка WMS систем.,1,3986
22418698,2660,Опыт работы в аналогичной должности от 2 лет;,2,3987
22418698,2661,Знания и опыт работы в области администрирования и поддержки баз данных под управлением MS SQL Oracle;,2,3988
22418698,2662,"Уверенное знание SQL (индексы, триггеры, процедуры, оптимизация запросов);",2,3989
22418698,2663,"Навыки в работе с генераторами отчетов crystal reports, fastreport;",2,3990
22418698,2664,Опыт администрирования и поддержки серверных ОС MS Windows;,2,3991
22418698,2665,Опыт эксплуатации или внедрения систем ERP класса;,2,3992
22418698,2666,Гражданство РФ.,2,3993
22421816,2667,Продажи программных продуктов 1С;,1,3994
22421816,2668,Решение задач клиентов по автоматизации их бизнеса;,1,3995
22421816,2669,Организация мероприятий;,1,3996
22421816,2670,"Составление КП, выписка счетов, оформление договоров;",1,3997
22421816,2671,Телефонные переговоры и презентация программных продуктов;,1,3998
22421816,2672,Отработка входящего потока звонков.,1,3999
22421816,2673,"Развитые коммуникативные навыки (хорошо поставленная речь, уверенность в себе, харизма, находчивость);",2,4000
22421816,2674,Умение ставить цели и доводить дело до конца;,2,4001
22421816,2675,Готовность вкладывать время и силы в свой профессиональный успех,2,4002
22423582,2676,высшее образование;,2,4004
22423582,2677,опыт работы от 2-х лет;,2,4005
22423582,2678,желание развиваться и обучаемость.,2,4006
22426770,2679,Проектирование по зданиям и сооружениям трасс ВОЛС;,1,4007
22426770,2680,"Обследование объекта, сбор исходных данных для проектирования, решение технических вопросов по закрепленным объектам на протяжении всего периода проектирования строительства, ввода в действие объекта;",1,4008
22426770,2681,Выполнение архитектурных планов на основании исходных данных;,1,4009
22426770,2682,"Взаимодействие с ГУП «Мосгоргеотрест», ГУП «Москоллектор», ПАО «МГТС»;",1,4010
22426770,2683,Согласование документации на телефонных узлах и с заказчиками;,1,4011
22426770,2684,Выпуск и оформление документации в установленной форме.,1,4012
22426770,2685,Гражданство РФ;,2,4013
22426770,2686,Высшее техническое или среднеспециальное образование;,2,4014
22426770,2687,Опыт работы в проектировании не менее 1 года;,2,4015
22426770,2688,"Опыт проектирования телекоммуникационных систем: ВОЛС, СКС, ЛВС;",2,4016
22426770,2689,"Знание специфики работы ПАО «МГТС», ГУП «Москоллектор», «Гормост»;",2,4017
22426770,2690,"Уверенный пользователь ПК с навыками работы в программах Word, Excel, Visio, и AutoCAD;",2,4018
22426770,2691,Знание законов и иных нормативных правовых актов Российской Федерации в области градостроительной деятельности и связи;,2,4019
22426770,2692,"Знание распорядительных, методических документов по проектированию, строительству и эксплуатации объектов;",2,4020
22426770,2693,"Знание стандартов, технических условий и других нормативных документов по разработке и оформлению проектно-сметной документации;",2,4021
22426770,2694,"Знание требований ППРФ-87, ГОСТов, СНиПов, РД по системам связи и телекоммуникационным системам.",2,4022
22427282,2695,текстовое наполнение сайта,1,4023
22427282,2696,Создание и обработка графики для сайта,1,4024
22427282,2697,SEO оптимизация контента,1,4025
22427282,2698,ведение аккаунтов в соцсетях,1,4026
22427282,2699,"рекламная полиграфия (разработка, подготовка к печати)",1,4027
22427282,2700,"знание основ HTML, php",2,4028
22427282,2701,"знание графических редакторов (Photoshop, CorelDraw)",2,4029
22427282,2702,высокий уровень владения ПК,2,4030
22427282,2703,грамотная устная и письменная речь,2,4031
22427282,2704,творческий подход к делу.,2,4032
22430434,2705,Участие в проектах по внедрению ServiceNow.,1,4035
22430434,2706,Доработка и настройка бизнес-приложения.,1,4036
22430434,2707,Администрирование системы.,1,4037
22430434,2708,Понимание принципов построения архитектуры корпоративных информационных систем.,2,4038
22430434,2709,"Знание SQL, навык работы с распространёнными СУБД.",2,4039
22430434,2710,"Навыки программирования на JavaScript, знания jQuery и AngularJS будут преимуществом.",2,4040
22430434,2711,"Опыт работы с XML, XSLT, HTML, CSS.",2,4041
22431117,2712,Участие в разработке и внедрении стратегии Компании;,1,4046
22431117,2713,"Бизнес–планирование, контроль мероприятий и бюджета расходов на ИТ;",1,4047
22431117,2714,Обеспечение своевременного вывода новых продуктов на рынок;,1,4048
22431117,2715,Реализация политики в области информационной безопасности;,1,4049
22431117,2716,Организация эффективного управления департаментом ИТ в головном офисе и в регионах;,1,4050
22431117,2717,"Обеспечение бесперебойного функционирования техники и оборудования, инфраструктуры, контроль администрирования программного обеспечения, организация технической поддержки пользователей;",1,4051
22431117,2718,Организация дистанционного администрирования офисов компании.,1,4052
22431117,2719,"Образование высшее, профильное;",2,4053
22431117,2720,Опыт успешного вывода новых продуктов на рынок;,2,4054
22431117,2721,"Опыт работы в стартапе, открытость к новым технологиям и нестандартный подход к решению задач;",2,4055
22431117,2722,Английский язык – на среднем уровне;,2,4056
22431117,2723,Готовность к командировкам до 30% рабочего времени.,2,4057
22434769,2724,"Написание документации как самостоятельно, так и взаимодействуя с инженером.",1,4058
22434769,2725,Оформление документации в соответствии с предъявляемыми требованиями.,1,4059
22434769,2726,Подготовка шаблонов документации.,1,4060
22434769,2727,Подготовка печатных копий документов.,1,4061
22434769,2728,Оценка сроков и планирование работ по подготовке документации.,1,4062
22434769,2729,Опыт работы в аналогичной должности от одного года.,2,4063
22434769,2730,Опыт работы в сфере IT более двух лет.,2,4064
22434769,2731,"Знание государственных стандартов на автоматизированные системы, опыт их применения.",2,4065
22434769,2732,"Знание ГОСТ 21.1101-2013, опыт его применения.",2,4066
22434769,2733,"Умение работы в MS Word (работа со стилями, макросами, рассылками), MS Visio.",2,4067
22434769,2734,"Знание русского языка, грамотная речь.",2,4068
22434769,2735,Английский – чтение технической документации,2,4069
22434774,2736,"Написание документации как самостоятельно, так и взаимодействуя с инженером.",1,4070
22434774,2737,Оформление документации в соответствии с предъявляемыми требованиями.,1,4071
22434774,2738,Подготовка шаблонов документации.,1,4072
22434774,2739,Подготовка печатных копий документов.,1,4073
22434774,2740,Оценка сроков и планирование работ по подготовке документации.,1,4074
22434774,2741,Опыт работы в аналогичной должности от одного года.,2,4075
22434774,2742,Опыт работы в сфере IT более двух лет.,2,4076
22434774,2743,"Знание государственных стандартов на автоматизированные системы, опыт их применения.",2,4077
22434774,2744,"Знание ГОСТ 21.1101-2013, опыт его применения.",2,4078
22434774,2745,"Умение работы в MS Word (работа со стилями, макросами, рассылками), MS Visio.",2,4079
22434774,2746,"Знание русского языка, грамотная речь.",2,4080
22434774,2747,Английский – чтение технической документации.,2,4081
22437539,2748,"Организация работы команды 3D художников в офисе и на аутсорсе (планирование проекта, распределение задач, контроль качества исполнения) ",1,4084
22437539,2749, Совместная работа с арт директорами проектов ,1,4085
22437539,2750, Взаимодействие с другими отделами ,1,4086
22437539,2751," 3D моделирование и текстурирование архитектурного окружения (здания, интерьеры, улицы, дороги, ландшафты) ",1,4087
22437539,2752," Создание мастер-сцен, организация и контроль файлов-ссылок (XRef) ",1,4088
22437539,2753, Освещение и создание материалов в Corona ,1,4089
22437539,2754, Финальная визуализация с пост-обработкой в Photoshop и/или After Effects,1,4090
22437795,2755,"Разработка web-приложений, настольных и мобильных приложений;",1,4092
22437795,2756,Участие в планировании проектов;,1,4093
22437795,2757,Поддержка существующих проектов.,1,4094
22437795,2758,Высшее образование инженера-программиста;,2,4095
22437795,2759,"Опыт работы и уверенное использование технологий: C#, ASP.NET (более 5 лет), MS SQL DB (>= более 2-х лет), JavaScript, HTML, WinForms;",2,4096
22437795,2760,PHP (juniour - чтение и понимание кода);,2,4097
22437795,2761,"Умение планировать свою работу, тщательно продумывая каждую задачу на несколько шагов вперед;",2,4098
22437795,2762,Готовность разбираться в чужом коде;,2,4099
22437795,2763,Нам очень важно найти в команду самостоятельного человека;,2,4100
22437795,2764,Знание английского языка-уровень intermediate (чтения и понимания достаточно).,2,4101
22439134,2765,"наполнение информацией сайтов клиентов (создание текстовых страниц, заполнение свойств товаров, выкладка графической информации)",1,4102
22439134,2766,создание большого количества шаблонных страниц на сайтах клиентов,1,4103
22439134,2767,"выполнение поручений сео-специалистов (работа с таблицами семантики, исправление мета-заголовков страниц на сайтах клиентов, выявление и устранение типовых ошибок на сайтах)",1,4104
22439134,2768,уверенное знание HTML(плюсом будет знание css),2,4105
22439134,2769,уверенное знание MS Excel (плюсом будет знание sql),2,4106
22439134,2770,опыт работы в каких-либо cms-системах от 1 года,2,4107
22439134,2771,опыт работы с большими объемами информации,2,4108
22439134,2772,умение работать в графических редакторах,2,4109
22442421,2773,"Учет вспомогательного оборудования связи (ВОС) и запчастей (ЗИП) с использованием базы данных «Управления складом резервного оборудования», а также осуществляет их хранение в соответствии с требованиями регламентов «ПАО МТС».",1,4112
22442421,2774,"Выдача исправного оборудования для замены сотрудникам группы эксплуатации радиоподсистемы, а также приёмку от них неисправного ВОС/ЗИП.",1,4113
22442421,2775,Подготовка и своевременная отправка неисправного ВОС в ремонт и получение из ремонта.,1,4114
22442421,2776,"Своевременное оформление в соответствии с требованиями нормативных и регламентирующих документов компании ПАО «МТС» операции по формированию заявок\заказов на закупку, перемещение, списание ВОС и ЗИП, в том числе и в системе управления предприятием OEBS.",1,4115
22442421,2777,"Взаимодействие с представителями транспортных компаний (перевозчиков) и по мере необходимости, осуществление самостоятельных экспедиционных мероприятий по перемещению оборудования с целью пополнению запасов ВОС/ЗИП.",1,4116
22442421,2778,"Своевременная подача информации об увеличении потребностей в ВОС/ЗИП вследствие расширения эксплуатации сети ПАО «МТС» в регионе и списания пришедшего в негодность оборудования, посредством оформления заявок в системе управления предприятием OEBS.",1,4117
22442421,2779,"Участие в проведении технического обслуживания оборудования радиоподсистемы и транспортной сети (БС, РРЛ и прочее оборудование с сопоставимой канальной емкостью) в соответствии с нормами, графиком технического обслуживания, а также рекомендациями производителей оборудования.",1,4118
22442421,2780,"Оформление работ по техническому обслуживанию оборудования радиоподсистемы путем составления актов, протоколов, отчётов и иных документов.",1,4119
22442421,2781,Знание основных принципов построения сетей мобильной связи различных стандартов.,2,4120
22442421,2782,Знание основ технической эксплуатации радиоэлектронного оборудования.,2,4121
22442421,2783,Знание отраслевых руководящих документов.,2,4122
22442421,2784,Готовность к выполнению работ на высоте с использованием индивидуальных страховочных систем.,2,4123
22442421,2785,Знание основ складского учета.,2,4124
22442421,2786,"Коммуникабельность, ответственность, самостоятельность.",2,4125
22442814,2787,Разработка и поддержка многопользовательских кросс-платформенных клиент-серверных приложений на основании технических заданий;,1,4126
22442814,2788,"Участие в полном цикле разработки: от проектирования новой архитектуры до рефакторинга существующего кода, оптимизация, поиск узких мест;",1,4127
22442814,2789,"Управление небольшой (2-4 человека) группой разработчиков: актуализация и формализация задач, планирование, постановка/распределение задач, контроль за сроками и ходом выполнения, возможно — подбор новых разработчиков;",1,4128
22442814,2790,Руководящее участие в проектировании баз данных;,1,4129
22442814,2791,Ведение документации проектов.,1,4130
22442814,2792,Наличие завершенных проектов и умение понятно рассказать не-программистам о своей роли в работе над ними;,2,4131
22442814,2793,"Знание методологий управления проектами в IT (Agile), уверенное владение системой контроля версий (GIT), а также средой управления проектами Redmine;",2,4132
22442814,2794,"Опыт подбора и управления командой разработчиков, в т. ч. работающих удаленно;",2,4133
22442814,2795,"Способность самостоятельно организовывать свою работу и работу своих подчиненных, выполнять задачи в срок (или почти в срок);",2,4134
22442814,2796,"Уверенное знание актуальных версий технологий PHP, Postgress, MySQL, JavaScript, HTML/CSS, также определенно не будет лишним близкое знакомство с «движком» Mediawiki;",2,4135
22442814,2797,Опыт разработки масштабируемых и нагруженных систем;,2,4136
22442814,2798,Руководство тестированием результатов работы.,2,4137
22446058,2799,"Разработка программного обеспечения, предназначенного для многопоточной обработки аудио и видеопотоков, в первую очередь системы управления, администрирования, мониторинга, интерфейс пользователя, WEB интерфейс, функционал адресных книг, LDAP, SNMP, управление ресурсами, планирование конференций, виртуализация, и т.д.",1,4138
22446058,2800,"Высшее техническое образование, полученное в приличном техническом ВУЗе РФ.",2,4139
22446058,2801,"Если в названии вашего ВУЗа присутствуют слова ""социальный"", ""гуманитарный"", ""экономический"", ""финансовый"",""политический"", ""строительный"" - просьба не беспокоить, так как нам нужны сотрудники ориентированные на телеком!",2,4140
22446058,2802,"Владение программированием на языке С/С++, Python, Perl, PHP, Bash.",2,4141
22446058,2803,Алгоритмический склад ума.,2,4142
22446058,2804,Желателен опыт работы с системами жесткого реального времени.,2,4143
22446058,2805,"Обязательно желание работать в команде, четко выдерживать сроки выполнения задач.",2,4144
22446058,2806,Крайне желательно понимание основ радиотехники,2,4145
22446058,2807,Чтение технической литературы на английском языке,2,4146
22446855,2808,Формирование планов развития интеграционных решений и внедрение инноваций в рамках реализации целевой архитектуры,1,4147
22446855,2809,"Разработка, согласование схем и описаний архитектуры интеграционных решений в том числе с учетом информационной безопасности",1,4148
22446855,2810,Разработка предложений по оптимизации интеграционных процессов и потоков,1,4149
22446855,2811,"Согласование бизнес-требований, проектных решений и интеграционных дизайнов по новым и действующим проектам в части архитектуры интеграционных решений",1,4150
22446855,2812,Контроль целостности и непротиворечивости интеграционных решений,1,4151
22446855,2813,Контроль реализации проектов и приемка документации в части соблюдения требований к архитектуре интеграционных решений,1,4152
22446855,2814,"Координация работы внешних подрядчиков в части архитектурного проектирования по задачам, включающим изменения интеграционных решений",1,4153
22446855,2815,Высшее образование,2,4154
22446855,2816,"Глубокие знания SAP PI, ABAP, SAP PosDm",2,4155
22446855,2817,"Знание принципов проектирования интеграционных интерфейсов/протоколов с учетом требований информационной безопасности, в том числе с использованием SAP PI",2,4156
22446855,2818,Умение рисовать архитектуру решения и процессы в одной из нотаций,2,4157
22446855,2819,Английский не ниже Intermediate,2,4158
22447240,2820,Работа с базовыми станциями и радиорелейным оборудованием;,1,4159
22447240,2821,Составляет отчеты по проделанным работам по модернизации и техническому обслуживанию;,1,4160
22447240,2822,Дежурит по радиоподсистеме согласно графику дежурства для поддержания в работоспособности оборудования и устранения возникших аварий на сети;,1,4161
22447240,2823,Выполняет работы по сдаче в эксплуатацию сооружений связи;,1,4162
22447240,2824,Принимает участие во взаимодействии с предприятиями-поставщиками оборудования по технической поддержке оборудования;,1,4163
22447240,2825,Проведение проверок организации эксплуатации оборудования радиоподсистемы;,1,4164
22447240,2826,Проводит техническое обслуживание оборудования радиоподсистемы;,1,4165
22447240,2827,Взаимодействует с подрядными организациями по вопросам технического обслуживания;,1,4166
22447240,2828,Ремонт оборудования базовой подсистемы;,1,4167
22447240,2829,Высшее образование в сфере телекоммуникации и связь;,2,4168
22447240,2830,Опыт работы в телекоммуникационных компаниях не менее 2-х лет;,2,4169
22447240,2831,"Опыт работы в компаниях сотовых операторов ,подрядных организаций по строительству/обслуживанию базовых станций;",2,4170
22447240,2832,"Знание, наличие сертификатов по оборудования радиоподсистемы, радиорелейных линий, электропитающих установок;",2,4171
22447240,2833,Знания топологии построения сетей мобильных операторов и принципы работы оборудования;,2,4172
22447240,2834,Отсутствие проблем со здоровьем (факторы влияющие на требования к работам на высоте);,2,4173
22447240,2835,Знание норм охраны труда и техники безопасности;,2,4174
22447240,2836,"Наличие водительского удостоверения категории ""В"";",2,4175
22447240,2837,"Владение персональным компьютером - Опытный пользователь, пакет MS Office, Visio.",2,4176
22450439,2838,"Размещение контента на собственных ресурсах (Instagram и другие соц сети, интернет магазин, журнал);",1,4179
22450439,2839,Регулярный мониторинг актуальности и качества оформления контента;,1,4180
22450439,2840,"Создание новых страниц (прототипирование, подбор материала, дизайн, верстка);",1,4181
22450439,2841,Организация и проведение фотосессий с целью презентации товара компании;,1,4182
22450439,2842,"Стайлинг, фотография, визуальный и текстовый контент;",1,4183
22450439,2843,Создание единой концепции визуализации на всех интернет ресурсах компании.,1,4184
22450439,2844,Знание английского языка,2,4185
22450439,2845,Высшее профильное образование в сфере дизайна;,2,4186
22450439,2846,"Развитое чувство стиля, интерес к индустрии моды;",2,4187
22450439,2847,"HTML,CSS (кроссбраузерная верстка, знание специфики), Javascript (jQuery), php;",2,4188
22450439,2848,"Хорошее владение графическими программами (Adobe Photoshop, Adobe Illustrator, InDesign);",2,4189
22450439,2849,Владение вопросами seo;,2,4190
22450439,2850,Опыт работы с системами баннерной рекламы и настройкой сценариев;,2,4191
22450439,2851,"Умение работать в формате многозадачности, в команде и самостоятельно.",2,4192
22451679,2852,Подготовка соответствующих технических заданий для организации тендеров.,1,4193
22451679,2853,Оценка экономической целесообразности (технологическая составляющая) участия Компании в тендерах и подготовка технико-коммерческих предложений.,1,4194
22451679,2854,Подбор оборудования по техническим заданиям.,1,4195
22451679,2855,Релевантный опыт работы от 1 года (обязателен опыт работы в написании технический заданий для тендеров).,2,4196
22451679,2856,Образование высшее инженерно-техническое (желательно специализация «инженер-систематехник»).,2,4197
22451679,2857,"Преимуществом будет являться знание основ законодательства в сфере закупок 44-ФЗ, 223-ФЗ.",2,4198
22451679,2858,Знание английского языка на уровне Pre-Intermediate (свободное чтение технической документации).,2,4199
22456349,2859,Выходной контроль изделий;,1,4200
22456349,2860,Инсталляция ПО;,1,4201
22456349,2861,Тестирование;,1,4202
22456349,2862,Подготовка перед отправкой;,1,4203
22456349,2863,"Предъявление ОКТ, ВП;",1,4204
22456349,2864,Пуско-наладочные работы;,1,4205
22456349,2865,Работа с заказчиком по оказанию поддержки в вопросах эксплуатации изделий;,1,4206
22456349,2866,Гарантийное и сервисное обслуживание выпущенных изделий.,1,4207
22456349,2867,Высшее образование;,2,4208
22456349,2868,Опыт работы инженером радиосвязи от 1го года;,2,4209
22456349,2869,"Предпочтительные специализации в опыте - радиосвязь, радиотехника, электросвязь, приборостроение, радиофизика;",2,4210
22456349,2870,Опытный пользователь ПК;,2,4211
22456349,2871,"Приветствуются дополнительные курсы по связи, компьютерной технике, включая серверное оборудование, программированию, конструированию радиоэлектронной аппаратуры, UNIX \ LINUX - операционным системам, опыт монтажных работ на объектах связи.",2,4212
22460288,2872,Администрирование приложений ENOVIA V6,1,4213
22460288,2873,Администрирование Windows Server 2008-2012,1,4214
22460288,2874,Администрирование серверов БД MS SQL Server 2008-2012,1,4215
22460288,2875,Резервное копирование/Восстановление,1,4216
22460288,2876,Редактирование структуры данных,1,4217
22460288,2877,Разработка и поддержка механизмов загрузки/выгрузки данных,1,4218
22460288,2878,Написание SQL запросов и отчетов,1,4219
22460288,2879,Ведение технической документации,1,4220
22460288,2880,Техническое сопровождение и консультирование пользователей,1,4221
22460288,2881,Знание MS SQL 2008-2012,2,4222
22460288,2882,Знание Windows server 2008-2012,2,4223
22460288,2883,"Навыки разработки: Java/J2EE, Webservice, JavaScript, JSP",2,4224
22460483,2884,"Тестирование кастомизированного и не кастомизированного АО для мобильного бизнеса, в том числе исправление ошибок",1,4225
22460483,2885,"Анализ выявленных недостатков при эксплуатации закупленного АО, исправление ошибок, обновление ПО",1,4226
22460483,2886,Техническая поддержка АО,1,4227
22460483,2887,"Взаимодействие с контрагентами, в вопросах связанных с техническими свойствами абонентского оборудования",1,4228
22460483,2888,"Участие во внедрении новых технологий, методов работы, бизнес-процессов, направленных на повышение эффективности и качества работы АО",1,4229
22460483,2889,Высшее образование (желательно в сфере коммуникации и связи или ИТ),2,4230
22460483,2890,"Хорошее владение данными по структуре мобильных сетей, и по используемым базовым технологиям",2,4231
22460483,2891,Опыт работы с абонентским оборудованием на уровне разработчика или в отрасли коммуникации и связи,2,4232
22460483,2892,Хорошие аналитические способности,2,4233
22460483,2893,Коммуникабельность,2,4234
22460483,2894,Умение работать с большими массивами данных,2,4235
22460483,2895,Опыт ведения проектов,2,4236
22460483,2896,Английский язык уровень Intermediate (переговоры с поставщиками).,2,4237
22460483,2897,"Уверенное владение Excel, Project, Power Point, Outlook, Word",2,4238
22460483,2898,Готовность обучаться.,2,4239
22461715,2899,Разработка Технического Задания (ТЗ) на основании описания потребности (брифа).,1,4240
22461715,2900,Взаимодействие с заказчиком для написания и согласования ТЗ.,1,4241
22461715,2901,Техническое образование (очень желательно).,2,4242
22461715,2902,Опыт разработки технических заданий (не обязательно).,2,4243
22461715,2903,Знания в проектировании сайтов и интернет-маркетинге (приветствуются).,2,4244
22463807,2904,"Мы ищем системных программистов Linux, не понаслышке знакомых с написанием высоконадежного, высокопроизводительного кода, с экспертным знанием C и C++, не стесняющихся отлаживать, профилировать и оптимизировать свой и чужой код на всех уровнях, не исключая ядра.",2,4246
22463807,2905,"Опыт работы с open source будет плюсом, а опыт работы с сетевой подсистемой ядра Linux, DPDK, VPP и хорошее представление о виртуальных сетях и оверлеях, SDN, NFV, DPI, сетевых протоколах, маршрутизации и туннелировании, BGP, MPLS — еще большим плюсом.",2,4247
22463808,2906,"Мы ищем системных программистов Linux, не понаслышке знакомых с написанием высоконадежного, высокопроизводительного кода, с экспертным знанием C и C++, не стесняющихся отлаживать, профилировать и оптимизировать свой и чужой код на всех уровнях, не исключая ядра.",2,4249
22463808,2907,"Опыт работы с open source будет плюсом, а опыт работы с сетевой подсистемой ядра Linux, DPDK, VPP и хорошее представление о виртуальных сетях и оверлеях, SDN, NFV, DPI, сетевых протоколах, маршрутизации и туннелировании, BGP, MPLS — еще большим плюсом.",2,4250
22464898,2908,"Администрирование баз данных Posgresql (ОС Linux), работающих в режиме 24/7;",1,4251
22464898,2909,Обеспечение отказоустойчивости и резервное копирование БД;,1,4252
22464898,2910,Мониторинг и оптимизация производительности БД;,1,4253
22464898,2911,Управление безопасностью на уровне СУБД.,1,4254
22464898,2912,"Образование высшее, техническое, приветствуются профильные курсы повышения квалификации;",2,4255
22464898,2913,"Знания в области администрирования СУБД, желательно PostgreSQL;",2,4256
22464898,2914,Хорошее знание SQL;,2,4257
22464898,2915,Опыт работы с Linux;,2,4258
22464898,2916,Навыки написания скриптов для автоматизации задач.,2,4259
22466976,2917,"Архитектурная поддержка проекта по разработке фронт-энд системы для клиентов БКС Премьер:  Участие в разработке, согласовании и управлении бизнес-требованиями к системе;",1,4264
22466976,2918,"Проектирование детальных целевых архитектур проекта: информационной, системной, технологической;",1,4265
22466976,2919,Определение этапности реализации целевых архитектур с учетом имеющихся ограничений и требований проекта;,1,4266
22466976,2920,Написание системных спецификаций на интеграцию для команд разработчиков (команда вендора и внутренние команды);,1,4267
